MajorLinkerVersion,MinorOperatingSystemVersion,MajorSubsystemVersion,SizeOfStackReserve,TimeDateStamp,MajorOperatingSystemVersion,Characteristics,ImageBase,Subsystem,MinorImageVersion,MinorSubsystemVersion,SizeOfInitializedData,DllCharacteristics,DirectoryEntryExport,ImageDirectoryEntryExport,CheckSum,DirectoryEntryImportSize,SectionMaxChar,MajorImageVersion,AddressOfEntryPoint,SectionMinEntropy,SizeOfHeaders,SectionMinVirtualsize,malware
8,0,4,1048576,1376458503,5,8450,268435456,2,0,0,32768,64,4,57440,119745,123,3221225536,8,46476,3.012111265,1024,3484,0
11,0,5,0,1375748525,5,8450,1726349312,3,0,0,0,34112,0,0,793686,0,3758096448,0,0,4.526703004,1024,16892,0
11,0,4,1048576,1486626634,4,8450,4194304,3,0,0,2048,34112,0,0,462396,1,1610612768,0,386942,0.101910426,512,12,0
11,3,6,262144,1377142820,6,258,4194304,2,3,3,57856,33088,0,0,72237,83,3221225536,6,7858,1.678066937,1024,1232,0
11,3,6,262144,1377165185,6,8226,6442450944,3,3,3,18432,352,5,19524,125147,82,3221225536,6,24960,0.944210456,1024,392,0
11,3,6,262144,1377168283,6,8226,6442450944,2,3,1,33792,352,5,229424,321963,212,3221225536,6,183008,2.865325995,1024,3136,0
11,3,5,262144,1377170777,6,8226,6442450944,3,3,2,5120,352,2,12096,56169,25,3221225536,6,9124,0.335931275,1024,246,0
14,0,6,524288,3473812670,10,2082,5368709120,2,0,0,124766208,49632,0,0,126956974,264,3221225600,10,200352,0,1024,4,0
11,3,6,262144,1377163383,6,8226,6442450944,2,3,3,146944,352,2,295984,871022,299,3221225600,6,275412,0,1024,32,0
11,3,6,262144,1377171932,6,8226,6442450944,3,3,3,1024,352,16,4240,54865,0,1610612768,6,0,3.34651289,1024,1008,0
11,0,4,1048576,1377136403,4,8482,565248000,3,0,0,4608,34144,0,0,92256,1,1610612768,0,37102,0.081539412,512,12,0
11,3,6,262144,1377143436,6,8482,1359478784,3,3,3,29696,320,12,10728,497112,143,3221225536,6,4505,0.961794864,1024,163,0
11,0,5,0,1377136322,5,8450,268435456,3,0,0,0,34112,0,0,1199584,0,3758096448,0,0,4.831153693,1024,39764,0
11,3,6,262144,1377139984,6,258,4194304,3,3,3,32768,33088,0,0,85300,107,3221225536,6,50705,0.685461754,1024,3336,0
11,0,4,1048576,1377136318,4,8482,268435456,3,0,0,2048,34144,0,0,26270,1,1610612768,0,30766,0.081539412,512,12,0
12,0,6,1048576,1489368603,6,8450,268435456,3,0,0,1490944,320,21,728864,1606760,60,3221225536,0,80777,1.367650696,1024,480,0
11,3,6,262144,1377171329,6,8226,6442450944,3,0,3,6144,352,4,9872,15919,36,3221225536,1,7088,0.335931275,1024,114,0
11,3,6,262144,1377141361,6,8450,268435456,2,3,3,61952,320,6,93980,830169,349,3254779968,6,169552,1.029462925,1024,1888,0
11,3,6,262144,1377144240,6,258,4194304,2,3,3,6144,33088,0,0,35114,37,3221225536,6,8293,0.183338792,1024,880,0
11,3,6,262144,1377139743,6,8450,268435456,2,3,3,65024,320,249,180016,296013,100,3221225536,6,157225,0,1024,12,0
11,3,6,262144,1377145063,6,8450,268435456,3,3,3,730112,1344,0,0,740511,0,1073741888,6,0,3.793290535,512,729760,0
11,3,6,262144,1377169835,6,8226,6442450944,2,3,1,16896,352,4,132448,196103,76,3221225536,6,111780,2.754493174,1024,1016,0
2,0,4,1048576,805686386,1,8454,1593835520,2,31,0,9728,0,25,57344,31494,85,3221225600,2,18192,0,1024,384,0
11,3,6,262144,1377167296,6,8226,6442450944,2,3,3,144896,352,4,730048,920314,574,3221225536,6,576552,4.132993763,1024,15598,0
11,3,6,1048576,1377144099,6,258,4194304,2,3,1,9728,32832,0,0,70004,45,3221225536,6,5494,0.183338792,1024,1052,0
11,0,4,1048576,1486626620,4,8450,4194304,3,0,0,2048,34112,0,0,145464,1,1610612768,0,74782,0.098004176,512,12,0
11,3,6,262144,1377144172,6,8450,1596456960,3,3,3,20480,320,77,6736,194726,140,3221225536,6,4480,0.484250751,1024,2116,0
11,3,6,262144,1377145022,6,8450,268435456,2,3,3,1536,1344,0,0,28224,0,1073741888,6,0,3.110512077,512,1384,0
48,0,6,1048576,1504173446,4,258,4194304,2,0,0,4608,34144,0,0,0,1,1610612768,0,518746,0.101910426,512,12,0
11,3,6,262144,1377140080,6,8450,268435456,3,3,3,10752,320,1,37504,87987,73,3221225536,6,8647,1.710733519,1024,1344,0
11,0,4,1048576,1486626623,4,8450,4194304,3,0,0,2048,34112,0,0,76485,1,1610612768,0,11694,0.081539412,512,12,0
11,3,6,262144,1377144935,6,8450,1385693184,1,3,3,7168,1344,1,8864,61918,0,1610612800,6,0,2.518927933,1024,228,0
11,0,4,1048576,1486626629,4,8450,4194304,3,0,0,2048,34112,0,0,53807,1,1610612768,0,10974,0.081539412,512,12,0
14,0,6,262144,3646243936,10,8226,6442450944,3,0,0,52736,16736,3,65840,108047,88,3221225536,10,20864,2.231733248,1024,792,0
11,3,6,262144,1377143510,6,8450,268435456,2,3,3,30720,320,4,94000,174716,164,3221225536,6,83259,2.564352612,1024,340,0
11,3,6,262144,1377141759,6,8450,268435456,3,3,3,35840,320,14,221040,261366,253,3221225536,6,205978,2.951353912,1024,1296,0
11,3,6,262144,1377144214,6,8450,268435456,3,3,3,12800,320,7,20864,51400,42,3221225536,6,18724,2.626496223,1024,1000,0
11,3,5,262144,1377167725,6,8226,5974786048,3,3,2,7680,352,4,27936,47944,64,3221225536,6,24224,0.776916116,1024,250,0
11,2,5,0,1375762661,5,8226,6.89E+12,3,0,2,0,33088,0,0,2529265,0,3758096448,0,0,3.489200646,1024,36364,0
11,0,4,1048576,1377174583,4,8450,4194304,3,0,0,2048,34112,0,0,90860,1,1610612768,0,69854,0.101910426,512,12,0
11,3,6,262144,1377143733,6,8450,1663565824,2,3,1,226304,320,18,8952,294338,38,3221225536,6,4288,0.24604595,1024,416,0
11,0,6,1048576,1375748952,4,8226,1690173440,3,0,0,2560,34144,0,0,158138,1,1610612768,0,96954,0.101910426,512,12,0
10,1,5,1048576,1504667860,5,8450,1828716544,2,0,1,565248,320,767,953072,1183997,194,3221225536,0,738524,4.577447717,1024,61586,0
14,0,6,262144,990279593,10,11298,6442450944,3,0,1,65536,16736,166,139376,190946,241,3221225536,10,90848,0.918430243,1024,120,0
11,0,4,1048576,1377148593,4,8450,4194304,3,0,0,1536,34112,0,0,58260,1,1610612768,0,14286,0.081539412,512,12,0
11,3,6,262144,1377171942,6,8226,6442450944,3,3,3,1024,352,9,4240,25527,0,1610612768,6,0,3.34651289,1024,760,0
11,3,6,262144,1377165696,6,8226,6442450944,3,3,3,6144,352,1,16224,23305,38,3221225536,6,13060,0.335931275,1024,234,0
11,3,6,262144,1377142790,6,258,4194304,2,3,3,23552,33088,0,0,63807,46,3221225536,6,5263,0.183338792,1024,892,0
11,3,5,262144,1377142853,6,11522,268435456,3,3,1,56832,320,7,539856,581304,122,3221225536,6,477581,3.474314038,1024,1368,0
11,0,4,1048576,1377135368,4,8482,268435456,3,0,0,2048,34144,0,0,384439,1,1610612768,0,382398,0.101910426,512,12,0
11,3,6,262144,1366921189,6,8226,6442450944,3,3,3,371200,16736,3,312832,728552,96,3221225536,6,294272,2.177173984,1024,976,0
11,3,6,262144,1377139491,6,8450,268435456,3,3,3,93696,320,44,7244,454884,157,3221225536,6,4237,1.599612835,1024,107,0
11,3,5,262144,1377139999,6,8450,268435456,3,3,1,11776,320,4,4668,50739,48,3221225536,6,4263,2.794683224,1024,984,0
11,3,6,262144,1377141876,6,8450,268435456,2,3,3,68096,320,2,137568,227763,468,3221225536,6,124530,4.54453416,1024,8528,0
11,3,6,262144,1377171793,6,8226,6442450944,3,3,3,1536,352,22,4240,31222,0,1610612768,6,0,0.020393135,1024,26,0
11,3,6,262144,1377143609,6,8450,896008192,2,3,3,14336,320,4,54944,121479,104,3221225536,6,53164,2.635360176,1024,1880,0
14,0,6,262144,230845361,10,11298,6442450944,3,0,0,110080,16736,4,210592,296060,188,3221225536,10,121840,3.855528237,1024,1484,0
11,3,6,262144,1377142598,6,258,4194304,3,3,3,9216,33088,22,24352,43105,73,3221225536,6,20972,2.324850029,1024,1112,0
11,3,6,262144,1377139132,6,8450,268435456,3,3,3,24576,320,7,141312,200038,180,3221225536,6,121178,2.864425204,1024,2180,0
11,3,6,524288,1377170420,6,34,5368709120,3,3,3,128512,33120,0,0,1029588,352,3221225536,6,888248,2.339271762,1024,2064,0
14,0,6,1048576,1498654089,6,8450,268435456,2,9,0,803840,320,4,811120,863511,145,3221225536,5,15062,0.020393135,1024,9,0
11,3,6,262144,1377171780,6,8226,2147549184,1,3,3,4096,352,10,36864,83606,0,3791650848,6,0,0.129442628,1024,24,0
11,3,6,262144,1377143693,6,8450,1334312960,3,3,3,7168,320,23,25644,55452,80,3221225536,6,4320,0.170802575,1024,980,0
11,0,4,1048576,1486627294,4,8450,4194304,3,0,0,2048,34112,0,0,67341,1,1610612768,0,17246,0.081539412,512,12,0
11,3,6,262144,1377139708,6,8450,268435456,3,3,3,8704,1344,6,47312,66397,95,3221225536,6,9927,1.462847616,1024,948,0
11,3,6,262144,1377139692,6,8450,268435456,3,3,3,9728,320,2,38624,56976,64,3221225536,6,30735,1.79632163,1024,1304,0
11,2,5,0,1375747173,5,8226,6.89E+12,3,0,2,0,33088,0,0,17494893,0,3758096448,0,0,3.651587679,1024,204600,0
11,3,6,262144,1377144189,6,8450,268435456,3,3,3,5120,320,6,10016,72928,37,3221225536,6,8032,0.228726285,1024,868,0
11,3,6,524288,1377169466,6,34,5368709120,3,3,3,15872,33120,0,0,118338,144,3221225536,6,48944,0.381013791,1024,2088,0
11,0,4,1048576,1377159819,4,290,4194304,3,0,0,82432,34144,0,0,368775,1,1610612768,0,260622,0.101910426,512,12,0
11,0,6,1048576,1375748669,4,8226,268435456,3,0,0,2048,34144,0,0,40072,1,1610612768,0,9822,0.081539412,512,12,0
11,0,6,1048576,1375759616,4,8226,1404370944,3,0,0,15360,34144,0,0,546210,1,1610612768,0,475806,0.101910426,512,12,0
11,3,6,524288,1377166972,6,34,5368709120,2,3,0,121856,33120,0,0,436573,296,3221225536,6,274132,2.058375276,1024,3200,0
2,0,5,1048576,1459953544,5,33167,4194304,2,0,0,419328,33088,0,0,55463135,122,3221225536,6,71644,0,1024,8,0
11,3,5,262144,1377142552,6,8450,268435456,3,3,1,38400,320,1,1965248,2036517,87,3221225536,6,1933304,2.617709908,1024,1096,0
11,3,6,262144,1377143259,6,8450,1997537280,3,3,3,39936,320,3,13560,276634,216,3221225536,6,9037,2.330681061,1024,2552,0
11,3,6,262144,1377165088,6,8226,6442450944,3,3,3,11264,352,2,50576,96011,95,3221225536,6,41668,1.601907868,1024,396,0
11,3,6,262144,1377144319,6,8450,268435456,2,3,3,4608,320,1,6880,38008,16,3221225536,6,4900,0.228726285,1024,532,0
11,0,4,1048576,1377174556,4,8450,4194304,3,0,0,2048,34112,0,0,47822,1,1610612768,0,17326,0.081539412,512,12,0
11,3,6,262144,1377141908,6,8450,268435456,2,3,3,679424,320,3,132336,824530,322,3221225536,6,112648,3.425808816,1024,3036,0
11,3,6,262144,1377171877,6,8226,6442450944,3,3,3,15872,352,0,0,45413,0,1073741888,6,0,3.336960583,512,15672,0
11,0,4,1048576,1377175010,4,8450,4194304,3,0,0,1536,34112,0,0,51983,1,1610612768,0,17198,0.081539412,512,12,0
11,3,6,262144,1377139311,6,8450,268435456,3,3,3,30208,320,31,68176,114025,122,3221225536,6,30189,0.87681332,1024,366,0
11,3,6,524288,1377164999,6,34,5368709120,3,3,3,15872,33120,0,0,124169,109,3221225536,6,65732,2.84668015,1024,1800,0
2,0,5,1048576,1459953544,5,33167,4194304,2,0,0,53760,33088,0,0,22335530,122,3221225536,6,71644,0,1024,8,0
10,0,5,262144,1301485198,6,8450,268435456,2,0,1,1446400,320,7,116208,1578332,148,3221225536,6,63075,2.828628377,1024,10564,0
2,0,4,1048576,708992537,4,33166,4194304,2,0,0,21504,0,0,0,135752,246,3221225536,0,105316,0,1024,8,0
11,3,6,262144,1377171926,6,8226,6442450944,3,3,3,1536,352,21,4256,10337,0,1610612768,6,0,0.020393135,1024,26,0
11,0,4,1048576,1377174676,4,8450,4194304,3,0,0,2048,34112,0,0,51732,1,1610612768,0,18014,0.081539412,512,12,0
11,3,6,262144,1377140014,6,8450,268435456,2,3,3,6144,320,2,8800,24928,32,3221225536,6,6832,0.306091074,1024,984,0
11,3,6,262144,1366921206,6,8226,6442450944,3,3,3,9216,16736,12,30928,92102,36,3221225536,6,26128,0.958950421,1024,214,0
11,0,4,1048576,1377136357,4,8482,561971200,3,0,0,6144,34144,0,0,104727,1,1610612768,0,100158,0.101910426,512,12,0
11,3,6,262144,1377140143,6,8450,268435456,3,3,3,4608,320,7,10768,48142,24,3221225536,6,6741,0.544858965,1024,734,0
11,3,6,262144,1377144960,6,8450,268435456,3,3,3,28672,1344,0,0,55101,0,1073741888,6,0,3.769532408,512,28312,0
14,0,6,262144,4207333988,10,11298,6442450944,3,0,0,402432,16736,6,367920,700658,226,3221225536,10,163296,2.345382044,1024,1476,0
10,2,5,1048576,1465050937,5,34,5368709120,3,0,2,44032,33088,0,0,124836,79,3221225536,0,10328,1.904774922,1024,812,0
8,0,5,1048576,1376455487,4,8226,2084700160,2,0,2,479744,320,3185,744512,1110374,134,3221225536,0,575488,2.915778246,1024,976,0
11,3,6,262144,1377139972,6,8450,268435456,3,3,3,19456,320,4,326400,375041,67,3221225536,6,324088,2.360842514,1024,1120,0
11,3,6,262144,1366921213,6,8226,6442450944,3,3,3,15360,16736,16,24720,55430,36,3221225536,6,20144,1.116831831,1024,222,0
11,0,6,4194304,1375747133,4,34,5368709120,3,0,0,2048,34144,0,0,147887,0,1610612768,0,0,3.369375813,512,1576,0
11,3,6,262144,1377165696,6,8226,6442450944,2,3,3,146432,352,259,186044,1457090,528,3221225536,6,183972,1.787588396,1024,7008,0
11,3,6,262144,1377145017,6,8450,268435456,2,3,1,48128,1344,0,0,79784,0,1073741888,6,0,3.629516998,512,47688,0
11,3,6,262144,1377141685,6,8450,268435456,2,3,3,10752,320,9,12448,66916,58,3221225536,6,9587,0.554662773,1024,1048,0
11,0,5,0,1375758218,5,8450,268435456,3,0,0,0,34112,0,0,288020,0,3758096448,0,0,3.86925959,1024,4416,0
11,3,6,262144,1377138969,6,8450,1668284416,3,3,3,179712,320,5,40960,1028493,106,3221225536,6,830945,2.624697,1024,1096,0
11,0,4,1048576,1377135288,4,290,4194304,2,0,0,12288,34144,0,0,92187,1,1610612768,0,84894,0.101910426,512,12,0
11,3,6,262144,1377138395,6,8450,268435456,3,3,3,24576,320,3,130432,202525,130,3221225536,6,63897,0.144416296,1024,24,0
11,3,6,262144,1377139903,6,8450,1285554176,3,3,3,6656,320,303,5288,79872,76,3221225536,6,4464,0.461194255,1024,944,0
11,0,4,1048576,1377174601,4,8450,4194304,3,0,0,2048,34112,0,0,66195,1,1610612768,0,51006,0.081539412,512,12,0
11,0,6,1048576,1375758214,4,8226,1447821312,3,0,0,5632,34144,0,0,308089,1,1610612768,0,235698,0.101910426,512,12,0
11,0,6,1048576,1375745651,6,8226,6442450944,2,0,0,1536,352,0,0,68507,0,1073741888,10,0,2.543974743,512,1056,0
14,0,10,262144,742143097,10,8226,6442450944,3,0,0,7680,16736,1,14688,73208,36,3221225536,10,8032,0.335931275,1024,36,0
11,3,6,262144,1377140099,6,8450,268435456,3,3,3,12800,320,19,78384,99030,103,3221225536,6,21818,2.967732272,1024,1296,0
11,0,6,1048576,1375762679,4,8226,1586561024,3,0,0,43520,34144,0,0,1245510,1,1610612768,0,1138978,0.101910426,512,12,0
11,3,6,262144,1377142422,6,8450,268435456,3,3,1,17920,320,6,41216,120349,85,3221225536,6,38061,3.21972114,1024,2664,0
11,3,5,262144,1377144991,6,8450,268435456,3,3,1,7042048,1344,0,0,7047162,0,1073741888,6,0,6.743906132,512,7041904,0
14,0,6,1048576,1499376574,6,8450,268435456,2,9,0,403968,320,665,1832848,1989616,167,3221225536,5,1456887,0.020393135,1024,9,0
11,3,6,262144,1377143988,6,8450,268435456,2,3,3,18944,320,4,69040,131347,146,3221225536,6,66856,0.29905091,1024,1084,0
11,3,6,262144,1377143102,6,8450,268435456,2,3,3,134144,320,4,111632,235770,347,3221225536,6,100616,4.342592307,1024,5914,0
11,3,6,262144,1366921415,6,8226,6442450944,3,3,3,12288,16736,3,75696,145024,73,3221225536,6,53024,1.751600122,1024,790,0
11,0,4,1048576,1486626641,4,8450,4194304,3,0,0,2048,34112,0,0,844555,1,1610612768,0,817486,0.098004176,512,12,0
11,3,5,262144,1377170598,6,8226,6442450944,3,3,2,7680,352,8,14016,76037,67,3221225536,6,5444,0.238096197,1024,192,0
11,3,6,1048576,1377160503,6,8226,6442450944,3,3,2,128512,352,988,180576,346960,54,3221225536,6,4536,1.746911848,1024,1272,0
11,3,6,262144,1377137904,6,8450,2017460224,2,3,3,35328,320,2,4096,148604,125,3221225536,6,5745,1.328798137,1024,4846,0
11,3,6,262144,1377144911,6,8450,268435456,1,3,3,5632,1344,1,7392,53945,0,1610612800,6,0,2.524211653,1024,192,0
11,3,6,262144,1377168136,6,8226,6442450944,3,3,0,98816,352,54,644976,769027,283,3221225536,6,443616,2.053938425,1024,1272,0
11,3,6,262144,1377164090,6,11298,6442450944,3,3,0,57856,352,5,273712,355812,134,3221225536,6,221128,2.74696927,1024,4958,0
11,0,4,1048576,1486626625,4,8450,4194304,3,0,0,2048,34112,0,0,77083,1,1610612768,0,16782,0.081539412,512,12,0
6,0,4,1048576,1296495853,4,271,4194304,2,0,0,139264,0,0,0,0,38,3221225536,0,7456,1.010542169,4096,1160,0
14,1,5,1048576,1470103447,5,8450,268435456,3,0,1,1208832,320,503,4112992,4550906,328,3221225536,0,244303,0,1024,9,0
11,3,6,524288,1377164613,6,34,5368709120,2,3,3,27648,33120,0,0,98359,138,3221225536,6,38680,1.807801512,1024,776,0
11,3,6,262144,1377144412,6,8450,1345323008,2,3,3,12288,1344,1,20960,84790,57,3221225536,6,11690,0.162990075,1024,1100,0
11,3,6,262144,1377171641,6,8226,6442450944,2,3,3,10240,352,1,8676,33158,63,3221225536,6,9032,0.16072285,1024,52,0
11,3,6,262144,1377171934,6,8226,6442450944,3,3,3,1024,352,5,4240,20334,0,1610612768,6,0,3.03637195,1024,536,0
11,3,6,262144,1377169732,6,8226,6442450944,3,3,3,855040,352,4,4282976,5134729,212,3221225536,6,3997688,3.809544632,1024,6884,0
11,3,6,262144,1377175182,6,34,8.79E+12,1,3,3,76288,352,0,0,102901,10,3791650848,6,6976,1.114129149,1024,168,0
8,0,4,1048576,1247535028,4,8450,4194304,3,0,0,2048,34112,0,0,23503,1,1610612768,0,14590,0.061162852,512,12,0
11,0,6,1048576,1375751184,6,8226,6442450944,3,0,0,35840,352,11,68096,155904,147,3221225536,10,42356,2.687519097,1024,180,0
11,3,6,262144,1377139350,6,8450,1636302848,2,3,3,50688,320,28,4128,341760,250,3221225536,6,32913,2.518337903,1024,286,0
11,3,6,262144,1366294504,6,8226,6442450944,3,3,3,45056,16736,4,1890080,1956702,81,3221225536,6,1780608,1.383470247,1024,568,0
11,3,6,262144,1377142393,6,8450,268435456,2,3,3,17408,320,4,134768,203404,117,3221225536,6,112055,2.036448062,1024,1256,0
11,3,5,262144,1377142563,6,8450,268435456,3,3,1,40960,320,1,3102064,3136110,87,3221225536,6,3070385,2.618115026,1024,1096,0
11,3,6,262144,1377163144,6,8226,6442450944,2,3,3,19968,352,11,142784,179830,131,3221225536,6,136976,0.494201852,1024,1720,0
11,0,4,1048576,1377174634,4,8450,4194304,3,0,0,1536,34112,0,0,29961,1,1610612768,0,9326,0.081539412,512,12,0
11,3,6,262144,1377143674,6,8450,268435456,3,3,1,46592,320,6,4820,210158,193,3221225536,6,4279,1.313853677,1024,1812,0
11,3,6,262144,1377144254,6,8450,471859200,2,3,3,8704,320,1,29152,60699,43,3221225536,6,26943,3.023297737,1024,1242,0
11,3,5,262144,1377143501,6,8450,268435456,2,20512,1,41472,320,3,701536,776650,106,3221225536,21315,177298,0.934600507,1024,1008,0
11,3,6,262144,1377142418,6,8450,268435456,2,3,3,15360,320,4,54992,86705,136,3221225536,6,47491,2.496851936,1024,1040,0
11,0,6,1048576,1375762679,4,8226,1582039040,3,0,0,2048,34144,0,0,143631,1,1610612768,0,74646,0.101910426,512,12,0
11,0,6,4194304,1375745713,6,34,5368709120,3,0,0,166400,33120,0,0,412996,160,3221225536,10,172080,1.765816582,1024,1592,0
11,0,6,1048576,1375748124,6,8226,6442450944,3,0,0,254976,352,0,0,282577,0,1073741888,10,0,3.359681477,512,254848,0
11,3,6,262144,1377137239,6,8450,268435456,2,3,3,845824,320,5,5108,1518152,695,3221225600,6,4320,0,1024,9,0
11,3,6,262144,1377142790,6,8450,1664614400,2,3,1,79360,320,4,56708,672997,191,3221225536,6,24578,3.928419863,1024,4336,0
11,3,6,262144,1377164890,6,8226,6442450944,3,3,3,14336,352,1,78752,128983,109,3221225536,6,14884,1.67240096,1024,920,0
11,3,6,262144,1377165197,6,8226,6442450944,3,3,3,45056,352,32,451312,551084,197,3221225536,6,384352,0.667582192,1024,49,0
11,3,6,262144,1377168710,6,8226,6442450944,2,3,3,12800,352,5,235680,308597,115,3221225536,6,230676,1.393837157,1024,798,0
11,3,6,262144,1377144906,6,8450,268435456,1,3,3,6144,1344,1,7600,58051,0,1610612800,6,0,2.496854438,1024,192,0
11,3,6,262144,1377143519,6,8450,268435456,2,3,3,6656,320,7,9320,33968,85,3221225536,6,4336,0.278747324,1024,876,0
11,3,6,262144,1377162228,6,8226,6442450944,3,3,3,78848,352,3,94764,812532,398,3221225536,6,61140,1.82623921,1024,5880,0
11,0,4,1048576,1377174647,4,8450,4194304,3,0,0,1536,34112,0,0,19531,1,1610612768,0,12046,0.081539412,512,12,0
11,3,6,262144,1377171925,6,8226,6442450944,3,3,3,1024,352,8,4240,27311,0,1610612768,6,0,3.34651289,1024,642,0
11,3,6,262144,1377163286,6,8226,6442450944,3,3,3,19968,352,10,183312,244737,114,3221225536,6,146320,1.758145165,1024,1296,0
11,3,5,262144,1377141958,6,11522,268435456,3,3,2,288256,320,5,222832,514158,213,3221225536,6,106346,2.041269485,1024,3060,0
8,0,4,1048576,1247534939,4,8450,4194304,3,0,0,8192,34112,0,0,62305,1,1610612768,0,36734,0.012638662,4096,12,0
14,0,6,262144,2672269611,10,11298,6442450944,3,0,0,189952,16736,2,331568,389301,235,3221225536,10,167984,2.460699707,1024,1040,0
11,0,6,1048576,1375746533,6,8226,6442450944,3,0,0,82432,352,1,155408,213904,89,3254779968,10,39520,2.639347817,1024,1104,0
11,3,6,262144,1377142788,6,258,4194304,2,3,3,68608,33088,0,0,308258,156,3221225536,6,137103,3.228168664,1024,4310,0
11,3,6,262144,1377143528,6,258,4194304,2,3,3,34816,33088,0,0,77566,93,3221225536,6,19508,2.273999787,1024,1116,0
11,3,6,262144,1377142135,6,258,4194304,2,3,3,17408,33088,0,0,72358,114,3221225536,6,17600,0.183338792,1024,2714,0
11,3,6,262144,1377139999,6,8450,268435456,3,3,3,7680,320,23,9672,89092,68,3221225536,6,4468,0.787658147,1024,1040,0
11,3,5,262144,1377169572,6,8226,6442450944,2,3,2,44544,352,3,51440,66496,104,3221225536,6,37044,1.273062519,1024,618,0
11,3,5,262144,1377144988,6,8450,268435456,3,3,1,4045312,1344,0,0,4100689,0,1073741888,6,0,6.606280501,512,4044848,0
11,0,4,1048576,1486626621,4,8450,4194304,3,0,0,2048,34112,0,0,91758,1,1610612768,0,19358,0.081539412,512,12,0
11,0,4,1048576,1486626642,4,8450,4194304,3,0,0,2048,34112,0,0,52710,1,1610612768,0,29470,0.081539412,512,12,0
2,0,4,1048576,708992537,1,33167,4194304,2,0,0,14848,32768,0,0,0,96,3221225536,6,40000,0,1024,8,0
11,3,6,262144,1377144319,6,8450,268435456,2,3,3,4608,320,1,6880,38008,16,3221225536,6,4900,0.228726285,1024,532,0
11,3,6,262144,1377139820,6,8450,268435456,3,3,1,6656,320,12,5336,29124,56,3221225536,6,4439,0.582591844,1024,876,0
11,3,6,262144,1366921180,6,8226,6442450944,3,3,3,371200,16736,3,290928,687571,96,3221225536,6,272432,2.224068984,1024,976,0
11,3,6,262144,1377144864,6,8450,1385693184,1,3,3,6656,1344,2,8048,51236,0,1610612800,6,0,2.360820794,1024,188,0
11,2,5,0,1375748531,5,8226,6.89E+12,3,0,2,0,33088,0,0,1018972,0,3758096448,0,0,3.368430313,1024,7500,0
11,3,6,262144,1366921205,6,8226,6442450944,3,3,3,14336,16736,12,24416,64835,36,3221225536,6,19824,0.988636991,1024,214,0
11,3,5,262144,1370934459,6,8226,6442450944,2,3,2,75776,352,0,0,106115,0,1073741888,6,0,4.126584595,512,75512,0
